id.date,price
114101516#20140528T000000,357289.158171647
9297300055#20150124T000000,783050.988712912
1202000200#20141103T000000,435718.969060827
8562750320#20141110T000000,606583.914212256
7589200193#20141110T000000,262052.959234785
2078500320#20140620T000000,690615.854450664
7766200013#20140811T000000,1138786.20238884
9478500640#20140819T000000,586976.461489961
9558200045#20140828T000000,309671.058703216
8820901275#20140610T000000,727029.695220641
3444100400#20150316T000000,458127.486457736
7437100340#20141222T000000,488939.197878485
2791500270#20140522T000000,511347.715275394
3422049190#20150330T000000,505745.585926167
3134100116#20140827T000000,525353.038648462
8961960160#20141028T000000,861480.799602093
3275860240#20140618T000000,771846.730014458
2767603505#20140507T000000,284461.476631693
1777500060#20140708T000000,746637.147942936
6140100875#20150415T000000,253649.765210944
809001525#20140625T000000,671008.401728369
537000445#20150331T000000,306869.994028602
84000105#20140507T000000,533756.232672303
2617300160#20140812T000000,522551.973973849
1836980160#20150324T000000,707422.242498345
4330600435#20150316T000000,393702.998941623
1762600070#20150116T000000,1043550.00345198
7234600798#20150210T000000,270456.153258626
3830630310#20140725T000000,424514.710362373
2222059065#20141112T000000,500143.45657694
3211100860#20150303T000000,211633.79509174
3456000310#20140804T000000,651400.949006074
9526600140#20140919T000000,640196.690307619
257000138#20150115T000000,194827.407044059
7138000260#20140605T000000,446923.227759282
8682281200#20150309T000000,379697.675568555
7972000200#20140529T000000,438520.033735441
1762600320#20140610T000000,1009937.22735661
2025069065#20140929T000000,979125.515935863
3832710960#20140923T000000,463729.615806963
3325069129#20141216T000000,544960.491370757
2123039032#20141027T000000,169617.824972536
1745100140#20141017T000000,432917.904386214
1722059235#20140703T000000,685013.725101437
6874200960#20150227T000000,197628.471718672
7424700045#20150513T000000,1029544.68007891
7202360350#20140630T000000,937109.54581666
5634500392#20150410T000000,634594.560958392
1115450240#20141022T000000,561766.879418439
9297300045#20140709T000000,508546.650600781
5104530560#20150401T000000,528154.103323076
4330600350#20150115T000000,572971.138116893
4139480200#20140618T000000,1158393.65511113
4139480200#20141209T000000,1158393.65511113
9521101455#20140723T000000,368493.416870101
2597650240#20141023T000000,525353.038648462
3353400435#20140721T000000,362891.287520874
7520000520#20140905T000000,304068.929353989
1959700550#20140905T000000,530955.167997689
9550201550#20150408T000000,256450.829885558
191100045#20140703T000000,654202.013680687
200350070#20140602T000000,777448.859363685
405100295#20140826T000000,354488.093497033
6414100671#20140909T000000,657003.078355301
7852110140#20140718T000000,679411.595752209
808000070#20141021T000000,346084.899473192
7325600160#20140604T000000,113596.531480265
2757000030#20140922T000000,592578.590839188
3363900111#20141203T000000,234042.312488649
2201500030#20141006T000000,446923.227759282
7855801090#20140917T000000,808260.570784435
1118500030#20141001T000000,942711.675165887
3291800710#20141120T000000,542159.426696144
2231500030#20141001T000000,567369.008767666
9423400140#20140609T000000,416111.516338532
8651600160#20141111T000000,659804.143029914
1223039290#20140905T000000,550562.620719984
8857320070#20140917T000000,511347.715275394
4047200695#20140618T000000,404907.257640078
1653500070#20140512T000000,881088.252324388
7375300160#20150309T000000,718626.5011968
6021501685#20150422T000000,220036.989115581
8856950240#20140618T000000,466530.680481577
9385200055#20140912T000000,379697.675568555
1678400105#20150212T000000,626191.366934551
3426059070#20140909T000000,771846.730014458
2697100140#20150105T000000,572971.138116893
625049299#20141203T000000,222838.053790195
9808650060#20150225T000000,614987.108236097
2944010240#20140908T000000,1088367.03824579
3454000060#20140722T000000,687814.78977605
822079033#20150422T000000,306869.994028602
8857600960#20140819T000000,220036.989115581
3775300030#20141231T000000,298466.800004761
1796360350#20150128T000000,304068.929353989
1843100340#20150305T000000,676610.531077596
2621760350#20141015T000000,474933.874505417
1723049270#20150107T000000,592578.590839188
2172000075#20140623T000000,407708.322314691
66000070#20150406T000000,133203.98420256
2625069070#20150410T000000,1318054.34156411
8562501040#20141120T000000,399305.128290851
2475200140#20150205T000000,427315.775036987
4432600075#20150128T000000,547761.556045371
9274202270#20140818T000000,374095.546219328
1245002952#20141015T000000,732631.824569868
5379805885#20140521T000000,329278.511425511
2827100070#20141105T000000,329278.511425511
4386700135#20141114T000000,1290043.69481797
1432400335#20150325T000000,290063.605980921
3225079035#20140618T000000,1651381.03784312
1521069070#20150218T000000,248047.635861717
2459500310#20150218T000000,407708.322314691
9485740340#20150310T000000,508546.650600781
622049114#20150218T000000,1470152.15339563
1310900260#20141013T000000,606583.914212256
1373800295#20141013T000000,1183603.23718266
3294700310#20140902T000000,166816.760297923
3624079046#20141028T000000,581374.332140734
809002765#20141022T000000,287262.541306307
4045500710#20141218T000000,281660.41195708
5104510270#20140718T000000,469331.74515619
8669160310#20141209T000000,462329.083469656
2998800125#20140701T000000,553363.685394598
3620069036#20141021T000000,466530.680481577
3278600240#20140722T000000,348885.964147806
7846200070#20141002T000000,900695.705046683
8651100140#20140805T000000,853077.605578252
3211230260#20150204T000000,634594.560958392
5631500868#20150417T000000,825066.958832116
3904930240#20140922T000000,483337.068529258
9485951170#20140522T000000,867082.92895132
7199330390#20140624T000000,256450.829885558
7212652180#20140701T000000,530955.167997689
4140090320#20150320T000000,1004335.09800739
7214700350#20141124T000000,522551.973973849
5196410260#20150422T000000,847475.476229025
192460310#20150324T000000,276058.282607853
9412200260#20141113T000000,586976.461489961
6798100662#20140527T000000,308270.526365909
2710600045#20140616T000000,390901.93426701
1959701890#20140729T000000,460928.55113235
1566100400#20140924T000000,298466.800004761
9133600075#20140821T000000,469331.74515619
3121500340#20140712T000000,769045.665339844
7527200030#20141229T000000,749438.212617549
7967200060#20140908T000000,362891.287520874
3670500710#20140715T000000,239644.441837876
8820903380#20140728T000000,701820.113149118
3793500550#20140808T000000,424514.710362373
3530490070#20140613T000000,360090.22284626
1932300075#20140910T000000,250848.70053633
2525000510#20141106T000000,368493.416870101
1853000510#20140509T000000,1141587.26706345
1742800060#20140612T000000,508546.650600781
731500200#20150113T000000,560646.453548593
9346980140#20140820T000000,494541.327227713
1588600045#20141215T000000,284461.476631693
9277200111#20140714T000000,519750.909299235
1563102435#20141210T000000,558965.814743825
9273200140#20150121T000000,1063157.45617427
9542300320#20150202T000000,628992.431609165
826079094#20150324T000000,348885.964147806
8146100270#20150324T000000,654202.013680687
2205500575#20150209T000000,292864.670655534
4040800810#20140502T000000,516949.844624621
1139000069#20141118T000000,304068.929353989
2423069155#20141120T000000,542159.426696144
2329500260#20140709T000000,500143.45657694
1446800511#20141009T000000,329278.511425511
7940700260#20150115T000000,413310.451663919
8854100350#20150107T000000,794255.247411367
1786640070#20140806T000000,502944.521251553
4307350200#20150512T000000,427315.775036987
4057300200#20141222T000000,278859.347282466
8731951670#20140606T000000,488939.197878485
8682262400#20140718T000000,334880.640774738
6450303785#20141118T000000,332079.576100124
4164100160#20140716T000000,626191.366934551
1865820370#20141113T000000,278859.347282466
6403310060#20140811T000000,418912.581013146
2310000240#20150313T000000,354488.093497033
6306400140#20140612T000000,814983.126003507
2436701200#20140912T000000,528154.103323076
7871500070#20140603T000000,572971.138116893
3323500030#20140604T000000,853077.605578252
1387300070#20140825T000000,329278.511425511
9465910070#20140716T000000,500143.45657694
880000189#20140811T000000,301267.864679375
643500030#20141114T000000,435718.969060827
3329530200#20140910T000000,351687.02882242
1109000390#20150310T000000,626191.366934551
6151800624#20150408T000000,306869.994028602
3432500486#20140623T000000,253649.765210944
5466420030#20141007T000000,522551.973973849
1324079046#20150120T000000,399305.128290851
4167300030#20150209T000000,463729.615806963
1917300260#20141202T000000,382498.740243169
5469700570#20140812T000000,788653.118062139
421049116#20150121T000000,315273.188052443
7853340860#20150310T000000,449724.292433895
5559600140#20150505T000000,374095.546219328
5147600105#20140721T000000,164015.695623309
984000710#20141022T000000,393702.998941623
1254200075#20140509T000000,446923.227759282
2379300340#20150331T000000,497342.391902326
1498302774#20140520T000000,200429.536393286
7697920160#20140515T000000,374095.546219328
8682231170#20150429T000000,494541.327227713
16000435#20150316T000000,404907.257640078
2892600016#20150317T000000,186424.213020218
2423020270#20140715T000000,455326.421783122
1825079070#20150313T000000,393702.998941623
2024059094#20140825T000000,494541.327227713
7613700860#20141106T000000,497342.391902326
5706200060#20140818T000000,242445.50651249
809001070#20150123T000000,382498.740243169
1607100139#20140725T000000,290063.605980921
5144000036#20140527T000000,250848.70053633
