id.date,price
1000102#20140916T000000,562550.221787424
1000102#20150422T000000,565501.939798283
100300280#20141020T000000,572126.628044345
100300500#20141121T000000,565405.673901963
1003400155#20140811T000000,565656.83390748
1003600056#20141024T000000,563471.710963432
1005000036#20140613T000000,568333.068590431
1005000062#20140801T000000,568043.552134339
1021049022#20140520T000000,570573.927592025
1022059032#20140812T000000,565412.113190255
1022059123#20141226T000000,569010.394852481
1022069050#20150227T000000,562550.952394196
1023059186#20150126T000000,574698.225126484
1023059246#20140514T000000,570208.408032371
1023059324#20140623T000000,562594.618345754
1024069205#20150114T000000,564036.363530762
1025049266#20140930T000000,572646.821418139
1026069061#20150129T000000,569173.96342443
1026069134#20140825T000000,568590.421757597
1036000080#20141009T000000,562832.682537071
1036100130#20140808T000000,571617.16482766
1036400200#20150429T000000,566048.560935949
1038000040#20140605T000000,572185.022786316
104510230#20141119T000000,567795.625445064
104530110#20141008T000000,566910.794375715
104550540#20150120T000000,566132.38094534
104550740#20141201T000000,565844.138282435
104550750#20140728T000000,570392.202070846
1049010300#20150427T000000,564928.14418136
1061500510#20141015T000000,565007.031202073
1061500630#20150205T000000,570150.221373143
1062100100#20140626T000000,572772.405171456
1068000235#20140605T000000,567957.393854461
1081300390#20141030T000000,566352.014306064
1081300450#20140814T000000,565111.799306537
1081330210#20140911T000000,570588.772427899
1081800070#20141118T000000,572471.478944251
1087700030#20140619T000000,569121.076507807
1088800850#20140502T000000,566278.041933763
1088801350#20150210T000000,564511.162646853
1089700010#20141008T000000,563285.931044383
109000040#20150316T000000,567383.161084653
109200390#20140820T000000,567123.179187011
109200390#20141020T000000,570482.827992093
1099610260#20140826T000000,563380.987435612
1099900030#20150415T000000,565513.443701196
1102000196#20140527T000000,565094.548205523
1105000229#20140919T000000,567037.58186224
1105000296#20141229T000000,567772.749907041
1105000373#20150506T000000,570913.172644722
1105000588#20150421T000000,558593.149812691
1105000787#20140926T000000,571516.08796069
1112000100#20150330T000000,572781.276618482
1117200170#20140919T000000,561399.573395489
1117200390#20140507T000000,564215.546873312
1117200550#20141014T000000,567826.736118893
1118000340#20150408T000000,569012.296710031
1118001645#20150130T000000,561337.56456852
1118002090#20140628T000000,565761.097460049
1118500030#20141001T000000,558975.04184655
1121000058#20150331T000000,565442.224781156
1123049027#20150319T000000,571830.723880276
1123049126#20141203T000000,571420.483196479
1123049232#20140606T000000,571806.571619476
1125049140#20150126T000000,568092.550511592
1125069086#20150428T000000,571753.303789926
1126049095#20140926T000000,567673.979148798
1126059095#20140526T000000,566680.526880721
1133000671#20140602T000000,564255.184398229
1136100072#20150213T000000,566694.238871441
1136100087#20150205T000000,567554.08678883
1137300690#20150220T000000,564956.963500858
1137300900#20140605T000000,569018.814268773
1137400420#20141028T000000,565848.227423332
1137410040#20140527T000000,564083.076744512
1138000450#20141016T000000,567625.799130875
1138010520#20140601T000000,563793.459170395
1138020020#20150217T000000,570112.710989435
1139000620#20141008T000000,572579.987689239
114100234#20150430T000000,569213.82580004
114100304#20141203T000000,568495.755130568
114100758#20141022T000000,574315.894523016
114101161#20140829T000000,566414.144948183
114101505#20150423T000000,567353.514786304
114101540#20140821T000000,571912.087229435
114700150#20141114T000000,565396.412069687
1150000200#20150414T000000,567446.921064365
11501330#20140902T000000,564576.646557083
1150700130#20150421T000000,564893.960697547
1150700170#20140926T000000,574260.623427882
1150900060#20141030T000000,566872.36696092
11510310#20140905T000000,562512.97990108
1151100070#20150224T000000,566514.326323185
1157200189#20140514T000000,568065.858636345
1163400070#20141112T000000,562677.729174008
1175000059#20141010T000000,568893.000782847
1176000964#20150422T000000,565178.983185737
1180000830#20141002T000000,574098.226005828
1180000885#20141030T000000,565556.472823649
1180002470#20141104T000000,568940.340875845
1180002735#20141119T000000,570247.886849437
1180005220#20150505T000000,567979.120687775
1180500070#20141124T000000,565528.841651802
1186000095#20140708T000000,564014.822932564
1189000030#20140603T000000,565618.403318805
1189000130#20140915T000000,571315.228871229
1189000225#20150402T000000,568032.379462222
