id.date,price
1000102#20140916T000000,460894.254179046
1000102#20150422T000000,461623.707973361
100300280#20141020T000000,344478.653577827
100300500#20141121T000000,375001.170041144
1003400155#20140811T000000,303253.600295186
1003600056#20141024T000000,341137.411378123
1005000036#20140613T000000,510844.050051279
1005000062#20140801T000000,301312.887706324
1021049022#20140520T000000,222011.3088056
1022059032#20140812T000000,804509.261403561
1022059123#20141226T000000,546471.094704114
1022069050#20150227T000000,245743.886615418
1023059186#20150126T000000,369684.70239576
1023059246#20140514T000000,720151.089796573
1023059324#20140623T000000,251103.740448818
1024069205#20150114T000000,1340359.73679182
1025049266#20140930T000000,341638.417797007
1026069061#20150129T000000,940361.631461814
1026069134#20140825T000000,709757.334733285
1036000080#20141009T000000,513529.964600019
1036100130#20140808T000000,486481.052788407
1036400200#20150429T000000,358844.68659278
1038000040#20140605T000000,625656.137582809
104510230#20141119T000000,355147.872365862
104530110#20141008T000000,461508.599726774
104550540#20150120T000000,327640.187022246
104550740#20141201T000000,654878.354220375
104550750#20140728T000000,355176.744829722
1049010300#20150427T000000,347579.97068648
1061500510#20141015T000000,604492.791826218
1061500630#20150205T000000,675767.266191199
1062100100#20140626T000000,557137.053131692
1068000235#20140605T000000,870817.625508502
1081300390#20141030T000000,533192.224408455
1081300450#20140814T000000,503031.384774983
1081330210#20140911T000000,513276.216778256
1081800070#20141118T000000,684006.841940098
1087700030#20140619T000000,387250.476593755
1088800850#20140502T000000,679990.201237001
1088801350#20150210T000000,609365.090462156
1089700010#20141008T000000,550918.910608165
109000040#20150316T000000,408931.327753261
109200390#20140820T000000,340495.867556885
109200390#20141020T000000,341326.203075498
1099610260#20140826T000000,206955.666275874
1099900030#20150415T000000,627701.667491153
1102000196#20140527T000000,420193.535980023
1105000229#20140919T000000,492115.689319789
1105000296#20141229T000000,198835.909666523
1105000373#20150506T000000,324880.256169707
1105000588#20150421T000000,360600.043438844
1105000787#20140926T000000,376866.814383924
1112000100#20150330T000000,1104638.35105567
1117200170#20140919T000000,854239.30493737
1117200390#20140507T000000,1249817.65296967
1117200550#20141014T000000,1004564.50180046
1118000340#20150408T000000,1295053.97311871
1118001645#20150130T000000,896699.111672789
1118002090#20140628T000000,843126.860292926
1118500030#20141001T000000,969020.926567651
1121000058#20150331T000000,498327.888635352
1123049027#20150319T000000,292952.669402987
1123049126#20141203T000000,375392.8047214
1123049232#20140606T000000,708786.216672637
1125049140#20150126T000000,789779.780984171
1125069086#20150428T000000,806134.428837858
1126049095#20140926T000000,781837.090061538
1126059095#20140526T000000,571484.326877728
1133000671#20140602T000000,223077.764274418
1136100072#20150213T000000,399039.973690011
1136100087#20150205T000000,1121368.16586547
1137300690#20150220T000000,737438.459102213
1137300900#20140605T000000,834207.92969469
1137400420#20141028T000000,489661.154101968
1137410040#20140527T000000,860470.506119482
1138000450#20141016T000000,265426.99838753
1138010520#20140601T000000,391000.692934491
1138020020#20150217T000000,180752.395474143
1139000620#20141008T000000,248728.805392712
114100234#20150430T000000,560775.309967235
114100304#20141203T000000,710014.327432849
114100758#20141022T000000,192364.220790409
114101161#20140829T000000,521677.024387307
114101505#20150423T000000,1073904.03576694
114101540#20140821T000000,506880.069238394
114700150#20141114T000000,363899.520226382
1150000200#20150414T000000,648048.852043226
11501330#20140902T000000,918139.793796845
1150700130#20150421T000000,403067.03168761
1150700170#20140926T000000,398352.032385863
1150900060#20141030T000000,959806.34704455
11510310#20140905T000000,834560.958978385
1151100070#20150224T000000,437337.41023276
1157200189#20140514T000000,645042.365284532
1163400070#20141112T000000,384751.903687365
1175000059#20141010T000000,419379.918766178
1176000964#20150422T000000,326294.405648604
1180000830#20141002T000000,834770.22684925
1180000885#20141030T000000,937904.791137554
1180002470#20141104T000000,769354.943050869
1180002735#20141119T000000,331910.632734261
1180005220#20150505T000000,345206.19329945
1180500070#20141124T000000,648673.071081549
1186000095#20140708T000000,606157.4365675
1189000030#20140603T000000,637207.258684613
1189000130#20140915T000000,484689.097453788
1189000225#20150402T000000,364426.556649789
1193000280#20140527T000000,775654.524183899
1193000450#20150410T000000,598498.044768386
1202000140#20141210T000000,183094.634821892
121039083#20150206T000000,325738.365916573
1211000185#20140616T000000,266074.290767141
1218000025#20141013T000000,338924.762867615
1218000030#20140827T000000,214304.10475082
1219000120#20150402T000000,246187.16513332
1220000367#20140716T000000,533812.86551778
1221000490#20141113T000000,682915.61790476
1222029064#20140626T000000,279092.616822749
1223039235#20141114T000000,760403.732091717
1226039054#20150316T000000,431501.376990974
1226039058#20150503T000000,680292.209206916
1226039130#20141009T000000,593568.553701654
123039147#20150319T000000,638039.137140378
123039420#20150428T000000,343820.266501456
1231000500#20140905T000000,360064.024888434
1231001115#20141001T000000,349769.597893625
1233100720#20140925T000000,136904.2056669
1235100371#20140717T000000,904811.473280512
1236300290#20141022T000000,1065053.64631958
1236300307#20140905T000000,421328.220681205
1237500720#20141226T000000,312605.757134542
1238500451#20150209T000000,218131.28928604
1238501099#20141031T000000,290677.693483062
1238501188#20140808T000000,751580.125704706
1239400570#20141117T000000,569180.588280834
124069032#20140505T000000,420010.541899435
1241500032#20140819T000000,802724.718752556
1241500350#20150105T000000,600254.500413284
1241900028#20150417T000000,733248.991721921
1245001220#20141016T000000,470849.520764984
1245002281#20140512T000000,882887.556961611
1245002391#20141022T000000,1138999.93083517
1245002445#20140714T000000,457238.151679575
1245003255#20150223T000000,219979.890314199
1245003375#20150408T000000,274604.67502626
1245003660#20150321T000000,345298.673913516
1245500099#20150506T000000,581126.996904723
1250200418#20140527T000000,363050.650662661
1250200495#20140624T000000,367912.819139257
1250200552#20150312T000000,454519.162024274
1250201165#20141121T000000,473082.676881596
1250201175#20150323T000000,320630.512756847
1250202324#20150122T000000,737078.456484348
1250203135#20140701T000000,526099.447420336
125039021#20140924T000000,360542.611554392
1253200290#20150212T000000,409115.054193176
1257200020#20150327T000000,308582.519766964
1257201130#20141001T000000,727356.507725537
1257201375#20141202T000000,437391.456473112
126039252#20140709T000000,480549.19652018
126039467#20150114T000000,876856.608523577
126049100#20141104T000000,448956.942932181
126049167#20140619T000000,502870.816629246
126049217#20140604T000000,358171.527311675
126059021#20150402T000000,141350.490854323
126059225#20140806T000000,624571.460952215
1266200120#20150321T000000,341954.103612199
1266200140#20150506T000000,1146095.45174893
1274500420#20140909T000000,190798.896915622
1277000240#20150402T000000,673713.499873839
13001215#20150305T000000,258799.456371181
1310000130#20140924T000000,446296.768952958
1310440280#20140710T000000,699529.945185989
1310440590#20150413T000000,622754.729868874
1310700330#20150507T000000,389085.548039585
1310700390#20141010T000000,601735.644500293
1310930100#20150318T000000,325688.997960649
1310960190#20141021T000000,402082.780698031
1310980110#20140717T000000,486037.213639483
1311100520#20150414T000000,354404.108237162
1311200120#20140513T000000,377111.583013549
1311200460#20140618T000000,452539.437455297
1311300100#20150115T000000,244938.210369512
1311600030#20140716T000000,389412.810167924
1311800560#20141121T000000,252519.087632753
1312900180#20150325T000000,244235.601698041
1313000240#20140818T000000,793872.748281002
1313000650#20140711T000000,539175.718265325
1313300300#20150407T000000,531206.792724691
1315300095#20140812T000000,761678.041128069
1321039076#20140627T000000,166597.335490339
1321059013#20150319T000000,991128.242639564
1321700030#20140624T000000,1295091.59452486
1321720170#20140817T000000,970600.805455379
1321740260#20141015T000000,624901.045806833
1323089184#20140502T000000,641606.683298737
1324079046#20150120T000000,364522.739758126
1324079082#20141117T000000,381816.064615197
1326039061#20141020T000000,385340.102448471
1326059142#20141028T000000,939371.310514145
1328300820#20140806T000000,521135.223779693
1328320760#20141218T000000,473839.276082173
1328330190#20140714T000000,526996.393929884
1328330590#20150420T000000,428462.488281086
1329300070#20150320T000000,611638.686475307
133000070#20140916T000000,212675.419431277
133000135#20141120T000000,521751.157433487
1331900020#20140925T000000,1106152.70222043
1331900110#20141008T000000,784152.649110533
1332000100#20141210T000000,887511.852275603
1332700020#20150116T000000,458108.492486879
1332700200#20150426T000000,511552.265988201
1333300145#20150304T000000,1278254.4232141
1336300445#20150422T000000,867003.028068155
1337800220#20140908T000000,579108.498664707
1337800284#20140827T000000,636520.320214055
1337801060#20150305T000000,561433.685971715
1338600090#20140923T000000,298709.288092889
1352300520#20150113T000000,429209.894708328
1354600160#20140509T000000,437465.78071446
136000220#20150325T000000,614446.102621429
1370800935#20140618T000000,614933.691383988
1370801020#20140709T000000,856886.857500121
1370801331#20140804T000000,1216605.1305121
1370801435#20141105T000000,706893.336638667
1370802115#20141205T000000,1261468.65947511
1370802335#20140728T000000,913412.36497172
1370803445#20140909T000000,900562.898914143
1370803460#20140507T000000,925487.446210571
1376800220#20140709T000000,436929.926659361
1377300020#20150219T000000,642575.667210355
1387300570#20141201T000000,515713.079585247
1387300760#20140804T000000,392576.79000818
1388600110#20140821T000000,332857.412031703
1389600040#20141226T000000,437902.625719555
139000185#20150428T000000,594861.968896076
1393800005#20150507T000000,260392.33430738
1402100070#20140801T000000,501505.631758526
1402600040#20140825T000000,608715.146952868
1402630270#20140729T000000,436708.941488884
1419700270#20140507T000000,374670.784995288
1421069159#20141110T000000,574506.496588975
1422069070#20150507T000000,347396.765266404
1422300100#20140929T000000,423360.570664801
1423089134#20140815T000000,728392.259601042
1423400260#20150402T000000,536821.083160199
1423700680#20150226T000000,330648.711324625
1423800080#20140512T000000,191968.078008316
1424069056#20140805T000000,1129947.59054054
1424069110#20140718T000000,656169.300470158
1425039029#20140923T000000,1284701.26523789
1425059145#20140616T000000,350359.771145776
1425059180#20150324T000000,673292.261882916
1425059193#20141009T000000,938745.275475629
1426049054#20140701T000000,315132.151384354
1426079047#20140911T000000,608566.333031781
1428001160#20150420T000000,460895.51923608
1430800162#20150114T000000,272218.327090688
1432700880#20150409T000000,300228.838899665
1432701510#20141021T000000,240468.141941607
1432900240#20150508T000000,393010.100917414
1437500035#20141010T000000,217575.828948639
1440700190#20140623T000000,632464.48806674
1441800010#20141208T000000,599961.197995499
1442700360#20150320T000000,706376.748376928
1442740140#20140930T000000,548709.967657261
1442800400#20140628T000000,538026.140757635
1442870420#20140724T000000,723127.398708053
1442880380#20140730T000000,632153.726851232
1443500725#20150423T000000,341365.845174246
1445200050#20141110T000000,360525.288894996
1445200110#20150421T000000,349174.374082595
1446400564#20140507T000000,361672.323170677
1446400615#20140527T000000,514914.282559358
1446400715#20150422T000000,417511.320936367
1446401190#20150317T000000,193971.062369227
1446401555#20141208T000000,370762.079778597
1446800511#20141009T000000,307257.461921014
1447600285#20140609T000000,332907.596922189
1450100020#20150209T000000,261672.621176526
1450100390#20140905T000000,139284.451065384
1450100420#20140620T000000,152121.83055681
1453602065#20150205T000000,272377.433426529
1453602283#20150507T000000,397487.03717792
1453602284#20141103T000000,394886.966861442
1454100010#20150202T000000,201433.864379071
1454100480#20140819T000000,254233.324554212
1454600038#20150323T000000,1073728.65369355
1454600116#20140611T000000,668247.308341444
1454600156#20140625T000000,1269820.87874003
1454600266#20141027T000000,1304028.59041885
1455100355#20140708T000000,1048746.28246923
1460000080#20140731T000000,375829.918231942
