id.date,price
114101516#20140528T000000,492550.097928118
9297300055#20150124T000000,619299.600749778
1202000200#20141103T000000,492550.097928118
8562750320#20141110T000000,492550.097928118
7589200193#20141110T000000,492550.097928118
2078500320#20140620T000000,619299.600749778
7766200013#20140811T000000,619299.600749778
9478500640#20140819T000000,619299.600749778
9558200045#20140828T000000,492550.097928118
8820901275#20140610T000000,619299.600749778
3444100400#20150316T000000,492550.097928118
7437100340#20141222T000000,619299.600749778
2791500270#20140522T000000,619299.600749778
3422049190#20150330T000000,492550.097928118
3134100116#20140827T000000,746049.103571437
8961960160#20141028T000000,619299.600749778
3275860240#20140618T000000,492550.097928118
2767603505#20140507T000000,492550.097928118
1777500060#20140708T000000,746049.103571437
6140100875#20150415T000000,492550.097928118
809001525#20140625T000000,619299.600749778
537000445#20150331T000000,492550.097928118
84000105#20140507T000000,746049.103571437
2617300160#20140812T000000,492550.097928118
1836980160#20150324T000000,619299.600749778
4330600435#20150316T000000,492550.097928118
1762600070#20150116T000000,619299.600749778
7234600798#20150210T000000,492550.097928118
3830630310#20140725T000000,492550.097928118
2222059065#20141112T000000,492550.097928118
3211100860#20150303T000000,492550.097928118
3456000310#20140804T000000,619299.600749778
9526600140#20140919T000000,492550.097928118
257000138#20150115T000000,365800.595106459
7138000260#20140605T000000,492550.097928118
8682281200#20150309T000000,365800.595106459
7972000200#20140529T000000,619299.600749778
1762600320#20140610T000000,746049.103571437
2025069065#20140929T000000,619299.600749778
3832710960#20140923T000000,492550.097928118
3325069129#20141216T000000,492550.097928118
2123039032#20141027T000000,239051.092284799
1745100140#20141017T000000,492550.097928118
1722059235#20140703T000000,619299.600749778
6874200960#20150227T000000,365800.595106459
7424700045#20150513T000000,746049.103571437
7202360350#20140630T000000,619299.600749778
5634500392#20150410T000000,492550.097928118
1115450240#20141022T000000,619299.600749778
9297300045#20140709T000000,492550.097928118
5104530560#20150401T000000,492550.097928118
4330600350#20150115T000000,492550.097928118
4139480200#20140618T000000,619299.600749778
4139480200#20141209T000000,619299.600749778
9521101455#20140723T000000,365800.595106459
2597650240#20141023T000000,492550.097928118
3353400435#20140721T000000,492550.097928118
7520000520#20140905T000000,365800.595106459
1959700550#20140905T000000,619299.600749778
9550201550#20150408T000000,365800.595106459
191100045#20140703T000000,619299.600749778
200350070#20140602T000000,492550.097928118
